 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE      
 0676     04      F    0   00111110 1111                                      
 0677     05      F    0   00111110 1111                                      
 0678     06      F    0   00111110 1111                                      
 0679     07      F    0   00111110 1111                                      
 0680     08      F    0   00111110 1111                                      
 0681     09      F    0   00111110 1111                                      
 0682     0A      F    0   00111110 1111                                      
 0683     0B      F    0   00111110 1111                                      
 0684     0C      F    0   00111110 1111                                      
 0685     01      0    0   00111110 1111                                      
 0686     02      0    0   00111110 1111                                      
 0687     03      0    0   00111110 1111                                      
 0688     04      0    0   00111110 1111                                      
 0689     05      0    0   00111110 1111                                      
 0690     06      0    0   00111110 1111                                      
 0691     07      0    0   00111110 1111                                      
 0692     08      0    0   00111110 1111                                      
 0693     09      0    0   00111110 1111                                      
 0694     0A      8    0   00111110 1111                                      
 0695     0B      0    0   11111110 1111                                      
 0696     0C      0    0   11111110 1111                                      
 0697     03      F    0   00111110 1111                                      
 0698     04      F    0   00111110 1111                                      
 0699     05      0    0   00111110 1111                                      
 0700     05      0    0   00111110 1111                                      
 0701     06      F    0   00111110 1111                                      
 0702     07      F    0   00111110 1111                                      
 0703     08      8    0   00111110 1111                                      
 0704     09      3    0   00111110 1111                                      
 0705     0A      0    0   00111110 1111                                      
 0706     0B      4    0   00111110 1111                                      
 0707     0C      1    0   00111110 1111                                      
 0708     03      0    0   11111110 1111                                      
 0709     04      0    0   11111110 1111                                      
 0710     05      3    0   11111110 1111                                      
 0711     06      4    0   11111110 1111                                      
 0712     07      0    0   11111110 1111                                      
 0713     08      5    0   11111110 1111                                      
 0714     09      4    0   11111110 1111                                      
 0715     0A      4    0   11111110 1111                                      
 0716     0B      4    0   11111110 1111                                      
 0717     0C      5    0   11111110 1111                                      
 0718     03      F    1   11111101 1111                                      
 0719     04      F    1   11111101 1111                                      
 0720     05      0    1   11111101 1111                                      
 0721     06      F    1   00111101 1111                                      
 0722     07      F    1   00111101 1111                                      
 0723     08      8    1   00111101 1111                                      
 0724     09      0    1   00111101 1111                                      
 0725     09      3    1   00111101 1111                                      
 0726     0A      0    1   00111101 1111                                      
 0727     0B      4    1   00111101 1111                                      
 0728     0C      1    1   00111101 1111                                      
 0729     01      0    1   00111101 1111                                      
 0730     02      0    1   00111101 1111                                      
 0731     03      0    1   00111101 1111                                      
 0732     04      0    1   00111101 1111                                      
 0733     05      3    1   00111101 1111                                      
 0734     06      C    1   00111101 1111                                      
 0735     07      0    1   00111101 1111                                      
 0736     08      5    1   00111101 1111                                      
 0737     09      4    1   00111101 1111                                      
 0738     0A      4    1   00111101 1111                                      
 0739     0B      4    1   00111101 1111                                      
 0740     0C      5    1   00111101 1111                                      
 0741     03      F    0   11111110 1111                                      
 0742     04      F    0   11111110 1111                                      
 0743     05      F    0   11111110 1111                                      
 0744     06      F    0   11111110 1111                                      
 0745     07      F    0   11111110 1111                                      
 0746     08      F    0   11111110 1111                                      
 0747     09      F    0   11111110 1111                                      
 0748     0A      F    0   11111110 1111                                      
 0749     0B      F    0   11111110 1111                                      
 0750     0C      F    0   11111110 1111                                      
 0751     01      0    0   11111110 1111                                      
 0752     02      0    0   11111110 1111                                      
 0753     03      0    0   11111110 1111                                      
 0754     04      0    0   11111110 1111                                      
 0755     05      0    0   00111110 1111                                      
 0756     06      0    0   00111110 1111                                      
 0757     07      0    0   00111110 1111                                      
 0758     08      0    0   00111110 1111                                      
 0759     09      0    0   00111110 1111                                      
 0760     0A      8    0   00111110 1111                                      
 0761     0B      0    0   00111110 1111                                      
 0762     0C      0    0   00111110 1111                                      
 0763     0D      0    1   11111101 1111                                      
 0764     00      0    0   00111110 1111                                      
 0765     00      0    0   00111110 1111                                      
 0766     01      8    0   00111110 1111                                      
 0767     02      6    0   00111110 1111                                      
 0768     03      1    0   00111110 1111                                      
 0769     01      B    1   11111101 1111                                      
 0770     02      B    1   11111101 1111                                      
 0771     03      F    1   11111101 1111                                      
 0772     04      F    1   11111101 1111                                      
 0773     05      0    1   11111101 1111                                      
 0774     06      F    1   11111101 1111                                      
 0775     07      F    1   11111101 1111                                      
 0776     08      8    1   11111101 1111                                      
 0777     08      8    1   11111101 1111                                      
 0778     09      3    1   11111101 1111                                      
 0779     0A      0    1   11111101 1111                                      
 0780     0B      4    1   11111101 1111                                      
 0781     0C      1    1   11111101 1111                                      
 0782     01      0    1   00111101 1111                                      
 0783     02      0    1   00111101 1111                                      
 0784     03      0    1   00111101 1111                                      
 0785     04      0    1   00111101 1111                                      
 0786     05      3    1   00111101 1111                                      
 0787     06      C    1   00111101 1111                                      
 0788     07      0    1   00111101 1111                                      
 0789     08      5    1   00111101 1111                                      
 0790     09      4    1   00111101 1111                                      
 0791     0A      4    1   00111101 1111                                      
 0792     0B      4    1   00111101 1111                                      
 0793     0C      5    1   00111101 1111                                      
 0794     01      B    0   00111110 1111                                      
 0795     02      B    0   00111110 1111                                      
 0796     03      F    0   00111110 1111                                      
 0797     04      F    0   11111110 1111                                      
 0798     05      F    0   11111110 1111                                      
 0799     06      F    0   11111110 1111                                      
 0800     07      F    0   11111110 1111                                      
 0801     08      F    0   11111110 1111                                      
 0802     09      F    0   11111110 1111                                      
 0803     0A      F    0   11111110 1111                                      
 0804     0B      F    0   11111110 1111                                      
 0805     0C      F    0   11111110 1111                                      
 0806     01      0    0   11111110 1111                                      
 0807     02      0    0   11111110 1111                                      
 0808     03      0    0   11111110 1111                                      
 0809     04      0    0   11111110 1111                                      
 0810     05      0    0   11111110 1111                                      
 0811     06      0    0   11111110 1111                                      
 0812     07      0    0   00111110 1111                                      
 0813     08      0    0   00111110 1111                                      
 0814     09      0    0   00111110 1111                                      
 0815     0A      8    0   00111110 1111                                      
 0816     0B      0    0   00111110 1111                                      
 0817     7F      F    0   00000000 0000                                      
 0818     7F      F    0   00000000 0000                                      
 0819     7F      F    0   00000000 0000                                      
 0820     7F      F    0   00000000 0000                                      
 0821     7F      F    0   00000000 0000                                      
 0822     7F      F    0   00000000 0000                                      
 0823     7F      F    0   00000000 0000                                      
 0824     7F      F    0   00000000 0000                                      
 0825     7F      F    0   00000000 0000                                      
 0826     7F      F    0   00000000 0000                                      
 0827     7F      F    0   00000000 0000                                      
 0828     7F      F    0   00000000 0000                                      
 0829     7F      F    0   00000000 0000                                      
 0830     7F      F    0   00000000 0000                                      
 0831     7F      F    0   00000000 0000                                      
