 STATE LISTING OF AQU MEM  
  POS         ADDR    DATA   WE  CE    
 0666     7A      F    0   111110 1111                                        
 0667     79      F    0   111110 1111                                        
 0668     78      F    0   111110 1111                                        
 0669     77      F    0   111110 1111                                        
 0670     76      F    0   111110 1111                                        
 0671     75      F    0   111110 1111                                        
 0672     74      F    0   111110 1111                                        
 0673     73      F    0   111110 1111                                        
 0674     7E      0    0   111110 1111                                        
 0675     7D      0    0   111110 1111                                        
 0676     7C      0    0   111110 1111                                        
 0677     7B      0    0   111110 1111                                        
 0678     7A      0    0   111110 1111                                        
 0679     79      0    0   111110 1111                                        
 0680     78      0    0   111110 1111                                        
 0681     77      0    0   111110 1111                                        
 0682     76      0    0   111110 1111                                        
 0683     75      8    0   111110 1111                                        
 0684     74      0    0   111110 1111                                        
 0685     73      0    0   111110 1111                                        
 0686     7F      1    1   111101 1111                                        
 0687     7E      0    1   111101 1111                                        
 0688     7D      0    1   111101 1111                                        
 0689     7C      0    1   111101 1111                                        
 0690     7B      0    1   111101 1111                                        
 0691     7A      0    1   111101 1111                                        
 0692     79      0    1   111101 1111                                        
 0693     78      0    1   111101 1111                                        
 0694     77      0    1   111101 1111                                        
 0695     76      0    1   111101 1111                                        
 0696     75      8    1   111101 1111                                        
 0697     74      0    1   111101 1111                                        
 0698     73      0    1   111101 1111                                        
 0699     72      3    1   111101 1111                                        
 0700     71      F    1   111101 1111                                        
 0701     70      4    1   111101 1111                                        
 0702     7F      1    1   111101 1111                                        
 0703     7E      F    1   111101 1111                                        
 0704     7D      0    1   111101 1111                                        
 0705     7C      7    1   111101 1111                                        
 0706     7B      0    1   111101 1111                                        
 0707     7A      0    1   111101 1111                                        
 0708     79      E    1   111101 1111                                        
